123|prueba2|prueba2|2000|12
123|prueba2|prueba2|2000|12
5|pruieba|prueba|2000|12
1|ddadada|fafaf|0|3.20897e-43
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
-1001747920|||-2096413272|4.59051e-41
